"id","created_at","user_id","product_id","discount","quantity","subtotal","tax","total"
53,"2018-09-15 13:06:14.139",9,79,NULL,3,41.616917284159726,2.5,44.22580561704055
54,"2018-10-26 20:41:23.428",10,68,7.63762060148704,4,115.24343882309758,6.63,122.11637851493803
55,"2017-08-16 09:51:35.096",10,149,NULL,5,46.10276691718616,2.65,48.65911128333891
56,"2016-12-02 08:04:45.937",10,109,NULL,1,79.36660712128732,4.56,84.05108407223999
57,"2020-02-05 03:28:52.924",10,42,NULL,1,38.00410713690931,2.19,40.306509135573634
58,"2019-03-09 01:05:15.721",10,91,NULL,1,65.09432810381134,3.74,68.88290318792109
59,"2019-04-11 18:53:36.645",10,71,NULL,1,82.80381898788684,4.76,87.53637991989693
60,"2018-07-10 03:17:28.857",10,92,NULL,2,124.89242686579996,7.18,132.22951658373907
61,"2019-09-23 11:07:08.376",10,11,NULL,3,132.45679913492563,7.62,140.56266342560167
62,"2018-10-13 19:02:04.952",10,198,NULL,6,70.14610686710009,4.03,74.17998651599399
63,"2018-04-14 19:47:06.649",10,58,NULL,3,78.14578007078882,4.49,82.56808781434164
64,"2019-02-23 16:13:35.97",10,65,NULL,2,68.22769726470014,3.92,72.26375031242301
65,"2018-09-14 23:33:17.679",10,53,NULL,5,44.27587240151534,2.55,46.731824088077374
66,"2018-03-30 20:03:22.716",10,15,3.4447251023245924,1,37.648145389078365,2.16,39.76477470674226
67,"2018-05-30 05:01:21.334",10,152,7.80684729448388,5,48.89568729900663,2.81,51.718782977279055
68,"2019-05-28 14:47:23.973",12,25,NULL,5,68.62263967182464,2.74,71.36659567437728
69,"2019-06-28 14:19:18.995",12,183,NULL,8,56.697412301919755,2.27,59.09276090183358
70,"2019-11-21 11:21:36.739",12,22,NULL,3,32.136779940663494,1.29,33.41808399293863
71,"2017-09-01 11:51:46.788",12,161,NULL,4,31.727470408648482,1.27,32.940865882868835
72,"2017-07-18 10:51:55.733",12,13,NULL,5,75.0861692740371,3,78.35146470419957
73,"2019-08-18 02:49:20.543",12,122,NULL,7,99.84528328808108,3.99,103.7765084914419
74,"2020-02-20 00:36:30.807",12,154,1.8457579767720553,1,81.87529553312261,3.28,85.41374069109672
75,"2017-04-10 23:33:10.082",12,13,NULL,2,75.0861692740371,3,77.95866140384386
76,"2016-12-19 19:40:17.782",15,185,NULL,2,26.384667225677738,1.72,28.098902628941254
77,"2019-09-27 21:32:36.824",15,86,NULL,4,92.31436670850246,6,98.58295820350527
78,"2018-05-02 15:42:21.755",15,165,NULL,5,38.30449564120193,2.49,40.85973188769328
79,"2018-04-25 15:55:31.477",15,49,NULL,4,131.42865839323724,8.54,140.31169305624633
80,"2019-04-15 14:49:30.838",15,85,NULL,4,54.90104734428525,3.57,58.507615969325414
81,"2019-10-29 03:41:26.912",15,157,6.012432951799443,4,139.8942352373801,9.09,148.4688281207464
82,"2018-01-03 09:10:59.771",16,78,NULL,2,41.616917284159726,1.66,43.29608695072889
83,"2018-04-28 18:48:34.862",16,169,6.012432951799443,3,59.53172693453274,2.38,61.88628596625975
84,"2019-12-26 14:29:19.631",16,183,NULL,2,56.697412301919755,2.27,59.12624080633313
85,"2019-06-05 08:15:20.979",16,104,NULL,6,106.44215255778118,4.26,110.42056194431119
86,"2016-06-08 10:56:25.212",16,147,NULL,6,44.4315141414441,1.78,46.09258624782886
87,"2019-05-06 01:41:27.086",16,17,NULL,3,79.93608046792765,3.2,83.30672226118827
88,"2019-08-10 01:39:40.313",16,14,NULL,7,37.648145389078365,1.51,39.350134975792805
89,"2016-08-28 16:44:40.361",16,90,NULL,7,82.07974183693327,3.28,85.6527010493753
90,"2016-12-29 08:29:20.559",16,87,NULL,1,78.17024226998694,3.13,81.0712956941512
91,"2019-02-18 12:57:11.124",17,185,NULL,2,39.57700083851661,0,39.57663199309648
92,"2017-03-26 08:45:35.004",17,147,NULL,1,44.4315141414441,0,44.59371986162783
93,"2017-06-18 11:15:50.035",17,15,NULL,4,25.09876359271891,0,25.175194945524527
94,"2019-08-01 00:15:06.426",17,172,NULL,4,122.3651993029456,0,122.77616996249728
95,"2017-09-12 15:12:48.01",17,76,NULL,4,42.54947374244324,0,42.64281892675646
96,"2018-09-26 23:27:09.597",17,140,NULL,4,66.80312547576881,0,66.78839100928437
97,"2019-07-01 01:51:26.871",17,110,NULL,4,55.526746186906664,0,55.2889980153447
98,"2020-04-06 00:45:35.91",17,26,NULL,3,68.12471180754113,0,68.04214316881821
99,"2019-12-23 09:54:13.302",17,199,NULL,1,115.4300138092855,0,115.80761043142893
100,"2017-03-28 22:58:05.087",17,84,NULL,0,54.58418555091025,0,54.68641704834421
101,"2018-09-14 06:42:41.636",17,30,5.053907611508057,3,64.17448218067184,0,64.06344204019086
102,"2017-12-02 04:32:23.123",17,95,NULL,2,33.212427711035886,0,33.36784130612156
103,"2019-09-15 18:30:40.798",17,172,NULL,5,122.3651993029456,0,122.90101714208843
104,"2020-02-15 18:57:49.869",17,23,NULL,2,116.86672609493307,0,116.32429000786146
105,"2018-03-01 00:41:52.08",17,118,NULL,1,57.627613096978735,0,57.78477375565548
106,"2019-06-16 07:59:05.594",17,158,NULL,4,139.8942352373801,0,139.71812294848579
107,"2017-05-07 23:40:43.989",17,12,NULL,3,77.34285054412217,0,77.38152575523857
108,"2017-12-01 06:15:20.772",17,127,NULL,18,89.65344209669612,0,89.6374365529822
109,"2019-09-14 06:23:32.909",17,172,NULL,3,122.3651993029456,0,122.8135687308762
110,"2017-05-12 22:58:40.931",17,102,NULL,4,31.361435038520785,0,31.46730344461449
111,"2020-04-19 08:27:25.536",17,56,NULL,3,36.37128575934436,0,36.33762057107673
112,"2018-06-12 04:48:40.715",17,115,NULL,7,77.91196471862148,0,77.94164494454556
113,"2019-09-01 22:01:35.536",17,182,NULL,5,84.48940370476112,0,85.01756541579698
114,"2019-12-08 16:20:25.477",17,108,NULL,2,50.094887884945365,0,49.84654793006807
115,"2017-08-30 06:13:52.097",18,191,NULL,6,85.72279013719552,0,86.029271263595
116,"2019-01-01 18:48:23.343",18,67,NULL,2,41.24480890795779,0,41.26025370973873
117,"2018-02-26 02:43:13.292",18,49,NULL,2,131.42865839323724,0,131.71312308331136
118,"2018-12-18 04:49:24.384",18,37,NULL,29,80.10774204020768,0,79.97412473090259
119,"2020-03-26 23:06:05.388",18,198,NULL,1,70.14610686710009,0,70.33549902283389
120,"2017-03-29 21:28:18.971",18,84,NULL,1,54.58418555091025,0,54.84317401983205
121,"2018-02-03 05:48:55.511",18,144,5.66093399511347,1,61.1983004605443,0,61.23111785253473
122,"2018-12-31 20:08:35.474",18,41,NULL,2,63.50890855689462,0,63.42563475771362
123,"2017-11-19 17:22:48.891",18,131,NULL,3,75.41148135558485,0,75.870478390174
124,"2017-06-13 12:29:10.438",18,26,NULL,5,45.41647453836076,0,45.51555049851821
125,"2018-07-18 01:04:09.876",19,129,NULL,4,148.1672972165937,0,148.89768659847257
126,"2019-07-25 00:26:35.948",19,149,0.5557909425521395,4,69.15415037577924,0,69.17358014668844
127,"2019-08-27 01:20:16.006",20,25,NULL,4,68.62263967182464,4.12,72.71605101852825
128,"2018-05-29 01:45:46.631",20,134,NULL,3,42.49233549998661,2.55,45.08432379873971
129,"2019-04-26 22:49:56.26",20,12,NULL,3,116.01427581618326,6.96,123.86979026859099
130,"2017-05-13 15:57:14.22",20,100,5.0557909425521395,3,45.22324323588729,2.71,47.989773650385786
131,"2020-02-05 22:42:57.243",20,39,NULL,6,114.58158180283459,6.87,121.26234489476354
132,"2018-07-22 03:39:51.084",20,161,NULL,2,47.59120561297272,2.86,50.28512073024441
133,"2016-10-25 11:08:11.678",20,36,5.868463780972647,4,87.29125153827623,5.24,92.8692701673067
134,"2020-02-28 13:48:53.779",20,87,NULL,1,117.25536340498041,7.04,125.22207335031936
135,"2018-01-04 14:19:57.077",21,120,NULL,1,83.5020135028928,4.59,88.08386047261446
136,"2018-11-21 22:12:37.307",21,116,NULL,2,114.42485125407785,6.29,120.44455096555112
137,"2017-02-25 07:42:53.951",21,126,NULL,1,83.49598746872304,4.59,87.57952437287346
138,"2018-03-26 01:51:23.046",21,62,NULL,1,133.5202262591817,7.34,141.63630860796985
139,"2017-07-31 20:42:22.614",21,128,NULL,3,50.053442096696116,2.75,52.81563183637319
140,"2017-08-25 10:54:07.427",21,4,NULL,6,73.99178100854834,4.07,78.49429704512552
141,"2019-06-21 15:05:41.233",22,132,NULL,5,127.88197029833711,9.59,137.50885067010267
142,"2018-01-30 19:26:07.656",22,57,NULL,2,122.4223933583994,9.18,132.44824277916473
143,"2018-04-05 20:31:27.13",22,24,2.0958774529271,2,112.30643674729413,8.42,121.495629849217
144,"2016-12-11 16:41:35.4",22,15,NULL,1,25.09876359271891,1.88,26.921904425921767
145,"2017-03-18 07:40:09.855",22,120,NULL,1,55.668009001928525,4.18,59.53162406298413
146,"2017-09-29 19:13:15.649",22,189,NULL,6,62.18492169821006,4.66,67.40107423105457
147,"2019-05-24 15:36:17.532",22,71,NULL,4,82.80381898788684,6.21,88.85823576563041
148,"2019-01-26 14:21:47.436",22,106,NULL,1,52.723521442619514,3.95,56.56723390171032
149,"2020-01-25 19:05:08.521",22,199,NULL,2,115.4300138092855,8.66,123.87449640736953
150,"2018-11-06 14:12:49.73",22,104,NULL,3,106.44215255778118,7.98,113.66340575590407
151,"2019-12-19 07:14:30.039",22,78,NULL,1,41.616917284159726,3.12,44.796447257683404
152,"2018-04-28 23:03:07.994",22,61,NULL,3,23.537915510955656,1.77,25.353261234525547
153,"2018-11-28 15:57:37.123",23,29,NULL,3,123.57448218067185,4.94,129.07046850966185
154,"2019-12-25 10:11:36.131",23,83,NULL,1,81.87627832636537,3.28,85.67661597139924
155,"2018-04-06 09:28:38.984",23,21,NULL,2,60.57501609456816,2.42,62.58068633333344
156,"2020-03-12 01:55:46.721",23,189,NULL,1,93.27738254731509,3.73,97.28000055788928
157,"2019-01-14 18:54:49.071",23,104,NULL,2,106.44215255778118,4.26,109.93227892309707
158,"2019-08-18 01:58:34.25",23,78,NULL,9,41.616917284159726,1.66,43.58402975808376
159,"2018-01-31 23:55:52.385",23,114,NULL,3,77.91196471862148,3.12,80.90200983182172
160,"2018-03-01 23:52:38.76",23,165,NULL,1,38.30449564120193,1.53,39.94387887200756
161,"2020-04-04 04:31:57.111",24,29,3.19027473484536,2,123.57448218067185,8.5,133.29078207339072
162,"2019-05-26 14:41:31.227",24,126,3.19027473484536,3,125.24398120308456,8.61,134.6490531487738
163,"2018-04-07 02:25:01.256",24,75,NULL,3,125.81276373452337,8.65,134.34188820505327
164,"2018-10-22 09:59:09.117",24,33,NULL,7,47.7448636959614,3.28,50.63300951042867
165,"2019-08-14 12:35:14.039",24,10,NULL,7,47.6793282102869,3.28,51.41555604695189
166,"2019-07-19 13:10:13.348",24,151,NULL,5,91.61302306843446,6.3,98.39755642399079
167,"2019-11-15 18:06:11.298",24,200,NULL,3,73.20395711799151,5.03,77.69844392510406
168,"2018-04-14 22:05:46.715",24,186,NULL,2,98.9770008385166,6.8,105.1034615708705
169,"2019-08-13 20:36:50.982",24,73,NULL,5,71.6287722595695,4.92,76.85256110059626
170,"2019-08-03 08:33:03.555",24,118,NULL,7,57.627613096978735,3.96,61.29099379132071
171,"2020-04-01 17:48:42.785",29,58,3.079716237586482,3,78.14578007078882,4.49,81.99797205522884
172,"2020-02-17 12:53:40.048",29,152,NULL,2,48.89568729900663,2.81,52.158190996637586
173,"2018-10-22 18:56:58.539",29,91,NULL,7,65.09432810381134,3.74,68.5948263899836
174,"2020-04-09 12:03:00.755",29,190,3.079716237586482,3,128.5841852057933,7.39,135.51580933716718
175,"2019-01-30 10:19:21.084",29,58,NULL,2,78.14578007078882,4.49,82.9662304600896
176,"2018-10-16 01:03:54.433",29,154,NULL,7,81.87529553312261,4.71,86.718532076223
177,"2019-06-13 04:34:32.336",30,154,NULL,6,81.87529553312261,5.32,86.5798486529755
178,"2019-05-27 05:53:31.905",30,37,NULL,5,80.10774204020768,5.21,85.39244099092026
179,"2019-07-21 15:27:05.546",32,75,NULL,6,125.81276373452337,3.65,129.96150940926339
180,"2019-02-25 04:03:09.148",32,75,NULL,2,125.81276373452337,3.65,129.96663928588885
181,"2017-07-05 11:32:31.092",32,93,NULL,6,33.212427711035886,0.96,34.322624506829975
182,"2020-03-25 23:01:34.064",32,176,NULL,1,57.92480943352658,1.68,60.06327235376401
183,"2018-08-25 14:09:48.528",32,87,NULL,8,117.25536340498041,3.4,120.57531991069719
184,"2018-03-29 01:29:18.948",32,84,NULL,1,81.87627832636537,2.37,84.2394955306831
185,"2018-06-08 20:22:55.203",33,103,NULL,8,47.04215255778118,1.36,48.04977163455966
186,"2018-12-23 21:15:46.547",33,108,NULL,2,50.094887884945365,1.45,51.16706768559577
187,"2019-07-18 00:58:53.862",34,17,NULL,5,79.93608046792765,3.44,83.09689170681719
188,"2019-04-26 00:15:50.792",34,86,3.5425360139832858,4,92.31436670850246,3.97,95.4479999998783
189,"2019-10-16 15:52:56.344",34,74,NULL,7,51.12804227386549,2.2,53.73193441376232
190,"2019-12-16 16:03:36.571",34,54,NULL,2,62.09360840402396,2.67,65.37474658371603
191,"2019-11-22 02:47:01.23",34,22,NULL,2,32.136779940663494,1.38,33.37831762352474
192,"2019-04-02 02:37:15.382",34,170,NULL,3,105.07665741496471,4.52,110.33294721486786
193,"2019-04-06 18:49:46.481",34,166,4.259459768405729,3,38.30449564120193,1.65,40.21323452498948
194,"2018-01-28 20:48:50.015",34,89,8.759459768405728,2,63.719612755399886,2.74,65.94529980700449
195,"2016-06-12 00:42:35.099",34,45,NULL,9,78.6996782532274,3.38,82.00781334438744
196,"2017-11-05 11:07:50.232",35,79,NULL,3,27.74461152277315,1.39,29.11857821823097
197,"2019-09-30 12:06:29.945",35,108,NULL,4,50.094887884945365,2.5,52.528350998234735
198,"2019-08-24 01:13:01.005",35,143,NULL,6,61.1983004605443,3.06,64.57375665730676
199,"2019-05-08 08:36:37.424",35,186,NULL,4,98.9770008385166,4.95,104.8801962931428
200,"2018-06-30 04:17:27.188",35,75,NULL,5,125.81276373452337,6.29,131.16132464027126
201,"2018-03-30 20:23:19.326",36,72,NULL,1,142.20381898788685,9.24,151.4334905091422
202,"2018-01-25 16:05:23.868",36,60,NULL,2,29.80214751859149,1.94,31.590051720123533
203,"2017-08-17 18:17:48.717",36,171,NULL,6,70.05110494330981,4.55,74.93400185111025
204,"2019-05-03 02:44:34.94",36,151,NULL,4,91.61302306843446,5.95,98.01542727924048
205,"2018-12-23 06:21:19.583",36,141,NULL,2,126.20312547576883,8.2,133.75633129735897
206,"2018-06-22 06:02:43.7",36,25,NULL,7,68.62263967182464,4.46,73.4639328580924
207,"2019-03-07 09:51:21.283",36,106,NULL,1,52.723521442619514,3.43,55.76205838948854
208,"2018-08-29 06:33:29.708",36,138,NULL,6,113.95078476718615,7.41,120.78356978131559
209,"2019-01-05 00:03:51.181",36,189,NULL,2,93.27738254731509,6.06,98.64606378422513
210,"2017-05-13 15:57:41.168",37,46,NULL,6,78.6996782532274,4.41,82.61238293826868
211,"2019-11-09 01:30:22.135",37,178,NULL,4,117.32963250370614,6.57,123.73855884170023
212,"2017-10-22 01:27:38.969",37,111,NULL,6,37.01783079127111,2.07,38.88214510228093
213,"2017-07-31 17:23:30.923",37,150,NULL,4,85.70276691718615,4.8,90.71701403293285
214,"2020-02-10 20:43:35.065",37,86,NULL,1,92.31436670850246,5.17,96.6770896432659
215,"2017-03-17 07:57:12.81",37,186,NULL,1,65.98466722567774,3.7,69.0072709003007
216,"2017-10-12 03:02:41.08",37,86,NULL,5,61.54291113900164,3.45,65.75869018662576
217,"2017-04-08 07:32:20.298",37,99,NULL,2,45.22324323588729,2.53,48.09130720558922
218,"2019-03-20 14:58:21.465",37,134,NULL,1,42.49233549998661,2.38,44.65721384591343
219,"2017-05-15 14:46:08.296",37,199,NULL,2,76.95334253952366,4.31,80.71687346184818
220,"2018-08-26 02:21:12.08",37,97,NULL,6,112.41825444654248,6.3,117.80649653012271
221,"2020-02-18 08:30:53.428",37,129,NULL,1,148.1672972165937,8.3,156.81750637923406
222,"2019-03-19 18:21:54.714",37,99,2.474830569494801,1,67.83486485383094,3.8,72.00908766865949
223,"2018-03-06 11:47:28.486",37,128,NULL,1,75.08016314504417,4.2,80.00827007082361
224,"2017-08-16 14:56:15.036",37,116,NULL,8,76.28323416938524,4.27,80.41334529043603
225,"2018-11-11 21:14:13.9",38,84,3.198500801146498,3,81.87627832636537,4.91,87.10488933291823
226,"2019-12-15 04:22:52.471",38,47,NULL,2,84.0766209826718,5.04,89.80316077766213
227,"2018-06-16 19:38:44.027",38,66,NULL,6,136.16126271106958,8.17,143.05367755102802
228,"2017-04-17 15:21:09.465",38,182,NULL,3,56.326269136507406,3.38,59.983568649853815
229,"2017-12-26 07:29:57.856",38,152,NULL,2,32.59712486600442,1.96,34.25933496760253
230,"2020-01-29 03:39:20.564",39,4,NULL,2,110.98767151282252,7.63,117.35136642720215
231,"2019-03-22 01:41:44.859",39,167,NULL,1,97.70449564120193,6.72,103.76154078086081
232,"2018-11-12 23:45:17.492",39,74,7.854199191704607,2,51.12804227386549,3.52,55.08714479689481
233,"2018-08-02 06:00:12.491",39,182,NULL,5,84.48940370476112,5.81,91.18937892098741
234,"2018-11-13 21:41:19.636",39,34,NULL,2,74.30391386913199,5.11,79.84418997080454
235,"2020-01-03 04:15:50.232",39,3,NULL,1,53.08311732230858,3.65,56.82294671218286
236,"2019-06-15 05:15:43.062",39,79,NULL,6,41.616917284159726,2.86,44.21666444135479
237,"2017-11-19 22:58:11.972",39,52,NULL,3,69.1172482676769,4.75,74.1413719202313
238,"2017-12-22 03:09:50.175",40,9,NULL,2,58.31312098526137,3.64,61.576142478371345
239,"2019-11-25 10:24:01.591",40,138,NULL,4,113.95078476718615,7.12,121.76651145598889
240,"2018-01-24 03:27:21.346",40,62,NULL,2,133.5202262591817,8.35,140.47423188453183
241,"2017-10-05 03:52:29.098",40,175,NULL,7,78.21653962235106,4.89,82.44222162267629
242,"2017-05-03 05:44:12.07",40,49,NULL,4,87.61910559549149,5.48,93.54233401706847
243,"2019-10-16 10:09:52.916",40,117,NULL,4,55.024851254077866,3.44,58.677958848477346
244,"2018-08-30 06:58:11.546",40,152,NULL,7,48.89568729900663,3.06,51.972394063179316
245,"2019-10-21 16:56:04.968",40,130,NULL,7,75.02573869315137,4.69,80.68323868731879
246,"2017-12-13 19:28:29.469",40,75,3.43488602803831,3,83.87517582301558,5.24,88.37700246121238
247,"2019-08-04 14:14:32.044",40,88,NULL,9,105.41292031622555,6.59,112.96680124862405
248,"2018-11-09 05:47:19.047",40,18,NULL,4,81.90307121097293,5.12,86.86495407738926
249,"2019-10-03 20:34:21.626",40,107,NULL,7,50.094887884945365,3.13,53.36408197849717
250,"2018-05-17 18:16:42.364",40,37,NULL,4,80.10774204020768,5.01,84.44293367877523
251,"2018-07-25 06:15:19.179",40,121,NULL,4,40.44528328808107,2.53,43.04409420603459
252,"2016-11-01 15:43:42.662",40,21,NULL,3,40.38334406304544,2.52,42.65846557076474
253,"2018-01-23 08:10:09.2",40,197,NULL,2,70.14610686710009,4.38,75.56411182861285
254,"2019-08-16 11:44:56.79",40,129,NULL,5,148.1672972165937,9.26,156.33688390064484
255,"2017-08-11 23:50:54.901",40,47,NULL,6,56.05108065511453,3.5,58.87194528695535
256,"2017-08-01 10:50:43.603",40,77,NULL,6,67.34461152277315,4.21,70.97051199345664
257,"2018-02-06 08:34:07.323",40,80,NULL,2,54.91325681036414,3.43,58.3499049054743
258,"2017-09-08 17:20:55.08",40,191,NULL,3,85.72279013719552,5.36,90.852023318126
259,"2018-11-10 20:53:54.978",40,73,NULL,1,71.6287722595695,4.48,76.46184284695953
260,"2017-09-09 16:40:11.602",40,55,NULL,2,63.84752383956291,3.99,66.99944870645123
261,"2019-08-26 21:10:14.407",40,115,1.3602062457243602,3,77.91196471862148,4.87,83.03740654322647
262,"2019-03-06 01:08:17.786",40,62,NULL,1,133.5202262591817,8.35,143.85207136444828
263,"2019-02-06 22:19:11.813",41,138,NULL,1,113.95078476718615,6.84,121.41976834932669
264,"2017-01-03 09:08:02.069",42,164,NULL,1,61.978598800110106,2.48,65.25759107253978
265,"2017-08-18 03:33:03.727",42,146,NULL,7,84.03151414144409,3.36,86.45277238659057
266,"2019-07-17 17:51:09.59",42,22,NULL,5,32.136779940663494,1.29,33.278920529573234
267,"2018-10-28 12:46:48.679",42,17,NULL,4,79.93608046792765,3.2,83.70749106553187
268,"2019-06-04 02:52:04.261",42,90,NULL,3,123.1196127553999,4.92,126.43264025722983
269,"2019-04-11 19:13:31.013",42,159,NULL,2,35.53017445377361,1.42,36.909818559607324
270,"2019-02-26 20:42:08.386",42,119,NULL,1,43.43814329652384,1.74,44.793611860992996
271,"2019-12-15 20:10:26.427",42,30,NULL,2,64.17448218067184,2.57,65.97681854234172
272,"2018-06-15 16:19:39.973",42,129,NULL,7,148.1672972165937,5.93,154.13220003537157
273,"2018-10-09 12:05:39.43",42,132,NULL,6,127.88197029833711,5.12,134.05023562163336
274,"2019-05-31 00:40:37.002",42,149,NULL,6,69.15415037577924,2.77,71.34702303103508
275,"2018-01-30 17:39:43.668",42,17,4.460543049546983,2,79.93608046792765,3.2,84.41196335059973
276,"2018-04-24 23:43:59.535",42,38,NULL,3,66.06937283839378,2.64,67.87614640095575
277,"2019-03-22 18:23:24.98",42,79,NULL,1,41.616917284159726,1.66,43.33348543733784
278,"2017-09-14 19:35:23.076",42,121,NULL,4,26.96352219205405,1.08,28.484891581004533
279,"2017-08-10 08:29:32.145",44,60,NULL,7,19.86809834572766,1.19,20.897073629065442
280,"2018-10-17 19:07:02.234",44,8,NULL,7,98.83823503993958,5.93,105.04436116705226
281,"2017-03-14 20:43:27.742",44,18,NULL,1,54.60204747398195,3.28,57.34706893728227
282,"2017-01-08 15:11:26.444",44,6,NULL,1,64.95747510229587,3.9,69.27278277426565
283,"2018-10-03 09:10:25.062",44,39,NULL,4,114.58158180283459,6.87,122.88005053279917
284,"2017-11-09 21:39:14.743",44,200,NULL,3,48.802638078661005,2.93,52.139876665059
285,"2018-05-13 13:08:31.727",44,118,NULL,5,57.627613096978735,3.46,60.50690661866073
286,"2018-01-06 22:36:17.244",44,115,7.959897757905706,2,77.91196471862148,4.67,83.02842687886262
287,"2019-07-03 23:15:29.897",44,174,NULL,5,111.61430894181083,6.7,117.8434322580816
288,"2019-04-07 23:26:03.406",45,120,NULL,3,83.5020135028928,5.01,88.91185739546914
289,"2019-04-03 03:05:26.275",45,68,NULL,2,115.24343882309758,6.91,121.47227680880327
